,1,2,3,xq
0,25.764125046715144,34056952650.448673,4.121944446408749,26019014
1,6.785081268964708,25999822912.21495,2.696713492828607,26019015
2,5.7331,9303224386.722837,1.3650225575253367,26019016
3,0.0,6416159416.6861725,0.5483319932311773,26019023
4,0.0281,230352.0,0.14314094057492913,26019024
5,4.831893786284328,7426389542.308077,1.1057921459734439,26019010
6,9.44976846062392,11208408291.642637,1.7702462510824204,26019011
7,11.241807607486844,16102109002.263231,2.8994660259962086,26019012
8,28.006574060618874,68498865921.69612,4.627578657007217,26019013
9,0.0297,15276360096.63446,0.6827976141154765,26019057
10,2.162795672512054,8336333511.168422,0.4123378873348235,26019058
11,22.777603214383124,33483111530.241196,2.4455095026969906,26019009
12,17.044930917510392,22161531926.84571,3.135807179123163,26019007
13,10.200612708112597,13025005309.32512,1.4578462632268667,26019008
14,6.633301913130284,4210269931.755539,0.7185626924574374,26019030
15,23.77323448807001,15296876010.64574,2.58852667144537,26019031
16,9.460670549130441,11915154192.809532,1.282585132575035,26019032
17,10.246131819573044,9606457760.52026,1.0617482360124586,26019004
18,9.741574092587829,11670396913.675827,0.5702067845880986,26019005
19,5.566129156882316,8589314944.198709,0.7133319401316345,26019006
20,8.983266422128679,9617397047.380463,0.5724683346800507,26019021
21,20.36613035037145,25891252727.46743,2.100934226280451,26019022
22,2.2792533068170773,0.0,0.0,26019020
23,42.986457540941245,55643990504.23773,3.413513051879406,26019025
24,24.166470087136332,28060058852.1623,3.571445611310005,26019017
25,9.761160845839976,18535261194.762276,1.848552139467001,26019018
26,12.725419403094055,23997919235.82973,1.7697741377055642,26019019
27,1.2301153518259527,0.0,0.06509346880316734,26019043
28,1.6469425797581674,0.0,0.0,26019044
29,26.890907217657563,41690895269.39348,4.62620307687223,26019040
30,1.4927590049743653,2314379823.740608,0.0745688894033432,26019041
31,2.5249793391972775,3037648207.059865,0.17886991724967957,26019042
32,6.384651340007782,9764360881.639168,0.9542750226736069,26019001
33,27.01473885599375,54802202489.687965,5.0194746004402635,26019002
34,8.40776010184288,10483586950.156553,1.4480911754369736,26019003
35,41.370194978791474,55736251263.91085,5.330505988103151,26019037
36,9.873586934959889,6428632700.896502,1.7459239571392535,26019038
37,11.504054700016976,9993358164.803411,1.9038700536727904,26019039
38,20.37041188471019,32049337656.905396,3.731955527746677,26019046
39,14.813998594379425,34648117498.47493,2.650275393617153,26019047
40,0.0,2211830759.573895,0.0638154850512743,26019048
41,24.05731733572483,29986448455.50528,3.682321766489744,26019054
42,50.68815354955196,13257890723.209473,5.578242646086216,26019055
43,25.018482192194465,6621992630.464573,2.9352077489018438,26019056
44,22.21729114987254,0.0,2.6596557920336723,26019051
45,37.880850742283464,0.0,4.43406755194664,26019052
46,37.28002303446233,11279309425.913485,1.6814078471481801,26019053
47,41.464681834101675,32442003758.89277,3.696563269805908,26019036
48,17.594621043354273,18784344798.79063,1.6252220724225044,26019045
49,1.8128082423657181,2671829815.164846,0.26384292079210275,26019049
50,2.041258611834049,1679275590.0379717,0.20436782864481212,26019050
51,1.335162199574709,156854810.59020552,0.10801360990405084,26019029
52,16.15936920493841,12074851368.196928,1.616172296369076,26019026
53,5.659900921237469,785772550.7704988,0.17043306725025176,26019033
54,1.124347729045153,93768.0,0.001525579698756337,26019034
55,1.921953864353895,1339184.0,0.0009,26019035
56,13.463195861428975,9222636629.746777,0.9355039356678725,26019027
57,21.989483289098743,27026996298.704018,2.3340014234900472,26019028
58,20.040080911880732,28229124014.66906,2.5171088045775893,26019014
59,6.171921154664457,6097478047.146493,0.8429618929244578,26019015
60,7.808144653612375,1604734813.1865048,0.3587932584252208,26019016
61,0.0,0.0,0.0,26019023
62,0.0281,230352.0,0.0007533478062599897,26019024
63,3.4452731390506033,1971119758.8588197,0.595834279218316,26019010
64,9.89608565543294,8180909149.247893,0.8059641914129256,26019011
65,7.921249218156934,1366517261.7973967,1.1321038436710835,26019012
66,26.542834246507287,22964421355.88805,2.6761258868694306,26019013
67,0.7202740361589938,500644211.3576479,0.21301402134001254,26019057
68,1.9924806570529936,2160844178.716281,0.18384249266386032,26019058
69,13.837538775801658,6734409950.935143,0.9401362226814031,26019009
70,10.284403835143149,11051869921.296064,1.253442748993635,26019007
71,10.45995100722611,6458178245.300375,1.104870681078732,26019008
72,5.481834631335735,16309544.0,0.7702619673728942,26019030
73,18.617680460965634,2551836389.605689,1.4756903853088619,26019031
74,5.661681088078022,1755412834.4272628,0.8232264324486256,26019032
75,3.8219,1046037818.3309553,0.7950967582732439,26019004
76,9.716961510500312,16681331187.08786,0.7989383326925338,26019005
77,1.0104446185258218,5329705326.248411,0.43134220053553585,26019006
78,6.852185676458478,17586660714.466946,0.6894417883913965,26019021
79,16.066847956900297,22632224956.53963,1.649403007054329,26019022
80,3.342891670642607,14780190617.064024,1.1687820599421859,26019020
81,35.903702630740405,39521397304.41937,2.0923485439717773,26019025
82,19.75224826950133,19480706694.863605,2.1621273617625234,26019017
83,6.982749953383207,10474578415.176065,1.3037563829272987,26019018
84,6.651291693609953,13104726116.740866,0.9834158807516097,26019019
85,0.92741360463202,271642365.3604563,0.14816257427930832,26019043
86,1.6335334006071092,0.0,0.16730503290891646,26019044
87,19.461672117103635,6315658399.073495,1.3747558495618404,26019040
88,0.7870534503936768,421207791.10413915,0.051993553161621096,26019041
89,1.850306045885384,236213952.4095466,0.16088542587757113,26019042
90,3.047136802212894,3515202715.465822,0.3948166828513145,26019001
91,18.987457964921,33208986332.82132,2.5441749761775134,26019002
92,4.764822519111633,26079656.0,0.2799663030833006,26019003
93,32.27675098840594,31670183523.354992,1.7899938447669148,26019037
94,5.904127346134186,8256503916.704875,1.1474168494671584,26019038
95,7.633481727898121,9486321689.568136,0.918734395200014,26019039
96,10.449190169389546,9292345720.904583,1.9865921189874411,26019046
97,9.092024856346846,41004447413.42738,2.155627936708927,26019047
98,0.35102209262084216,3914075170.44326,0.27755966868996623,26019048
99,7.407062084413319,18762235287.963123,1.9001440662890674,26019054
100,31.05191962899566,15612492221.132845,3.9986737572580573,26019055
101,12.119095089113713,14218187694.86725,1.8366325712859628,26019056
102,9.390877603946626,27416123917.577118,1.6658224032163622,26019051
103,3.5658189227096733,27966597822.304558,3.1384893880367284,26019052
104,14.48860750579387,22420894398.5873,1.0723440432965756,26019053
105,22.906352551448347,31961923432.422512,2.0775458456993103,26019036
106,4.235522605795413,15140203185.732733,1.4569261567592622,26019045
107,0.6124599186748266,2943531514.6665697,0.24302471300363537,26019049
108,1.4505322701990604,1763300129.450137,0.1586167597860098,26019050
109,0.9024312518030406,5288864037.607687,0.11480456084758045,26019029
110,8.49203618954122,7699512344.217396,0.0254,26019026
111,4.632589567708969,1591568514.576538,0.25785279758572577,26019033
112,1.1295025925755502,1600243169.0341928,0.07891145299822092,26019034
113,1.9550920023843643,1339184.0,0.0009,26019035
114,9.033552491417527,6707915022.765819,1.0257898469865323,26019027
115,12.979586441865566,9213461843.255653,1.3556289087355136,26019028
116,19.82261822475195,7450927357.197015,1.620101359203458,26019014
117,12.1659128834486,6015005224.733762,1.1131692916892468,26019015
118,10.167621963161231,15679857992.40372,0.6430223374687135,26019016
119,0.0,0.0,0.0,26019023
120,0.0281,230352.0,0.0003,26019024
121,5.793707257783414,344869054.29041845,0.5490358734339476,26019010
122,16.78596286432147,14065683995.969786,2.6406558781147003,26019011
123,8.795419897651673,5456543319.563699,1.3347380300879481,26019012
124,48.37587468140125,65147749076.81082,4.767492888689041,26019013
125,5.193724314533174,3267110371.8853836,0.42663560000658035,26019057
126,2.2249411152839658,2844018972.7934036,0.09481990035772322,26019058
127,19.797756804227827,12830002497.180305,0.8198538926646113,26019009
128,12.251030721357465,8914611800.365036,0.3010865624081343,26019007
129,13.10711423560679,6477239707.446124,0.4724486726760864,26019008
130,7.0956735435485845,16309544.0,0.5626415804594754,26019030
131,19.74460826096535,5485898455.523773,0.9896064330518246,26019031
132,6.2988478087782855,2300214391.3988857,0.17402016779854895,26019032
133,11.393273187959194,5160980117.865651,0.3772932648152113,26019004
134,11.662985942587257,11772482775.899775,0.1137,26019005
135,4.06504787292853,5448415265.215516,0.26975836010798815,26019006
136,7.759854111732543,8404133782.604232,0.0908,26019021
137,24.492854641006886,32910948083.890594,0.9230273385778069,26019022
138,18.79705633351058,10162731131.488161,0.0,26019020
